detection_id,lat,lon,geom,antenna_id,tag_id,detection_timestamp_tz,tagged_timestamp_tz,create_user,create_date,mod_user,mod_date,program
643136,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:16:10+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643137,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:18:02+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643138,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562367,2017-05-09 21:39:13+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643139,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:39:14+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643140,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:43:31+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643141,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:43:32+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643142,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:43:33+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643143,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:44:09+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643144,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:39:10+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643145,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:39:11+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643146,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:39:12+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643147,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562367,2017-05-09 21:39:13+00,2017-05-07 11:46:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643148,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562375,2017-05-09 23:29:33+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643149,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562375,2017-05-09 23:31:51+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643150,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562375,2017-05-09 23:40:35+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643151,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562375,2017-05-09 23:42:11+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643152,41.90428056,-70.5593,0101000020E6100000C7293A92CBA351C0F95A1A77BFF34440,TA3-A1,900_228000562375,2017-05-09 23:57:09+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
643153,41.90416944,-70.55914444,0101000020E61000000A9CC705C9A351C0C8DE08D3BBF34440,TA3-A2,900_228000562375,2017-05-09 23:59:36+00,2017-05-07 15:16:00+00,bbray@mit.edu,2023-01-03 12:04:00+05,bbray@mit.edu,2023-01-03 12:04:00+05,Fresh Pond
